column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
IsNotBounce	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003659	25359	0	0	25359	0.999086	157.879214	157.734926	1000000
FUniqID	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	8000000	8004711	694163	0	0	694163	0.999411	11.531457	11.524671	18077896
OriginalURL	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	27797671	21269791	4882629	59	4519055	363574	1.306909	4.356217	5.693177	27797732
HID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003775	3792143	0	0	3792143	0.999057	1.055808	1.054813	8956330
IsOldCounter	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003656	4389	0	0	4389	0.999087	912.202324	911.369332	1000000
IsEvent	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003656	4389	0	0	4389	0.999087	912.202324	911.369332	1000000
IsParameter	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003656	4389	0	0	4389	0.999087	912.202324	911.369332	1000000
DontCountHits	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003714	82776	0	0	82776	0.999072	48.368054	48.323185	1000000
WithHash	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003656	4389	0	0	4389	0.999087	912.202324	911.369332	1000000
HitColor	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	1000000	33611	27691	59	1837	25854	29.752164	1.213788	36.112816	1000000
LocalEventTime	timestamp_millis	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:59	1000000	8000000	3383208	2897955	0	0	2897955	2.364620	1.167447	2.760567	19000000
Age	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003715	142946	0	0	142946	0.999072	28.008584	27.982595	1740725
Sex	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003712	107776	0	0	107776	0.999073	37.148456	37.114014	1000000
Income	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003714	122773	0	0	122773	0.999072	32.610704	32.580453	1000000
Interests	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003713	193822	0	0	193822	0.999073	20.656649	20.637492	2180312
Robotness	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003716	174111	0	0	174111	0.999072	22.995193	22.973850	1423051
RemoteIP	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003726	426803	0	0	426803	0.999069	9.380735	9.372005	10016734
WindowName	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003708	71067	0	0	71067	0.999074	56.337090	56.284914	2197789
OpenerName	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003656	4389	0	0	4389	0.999087	912.202324	911.369332	2000000
HistoryLength	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003701	55501	0	0	55501	0.999076	72.137457	72.070773	1940175
BrowserLanguage	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	2001192	42600	27522	59	4187	23335	46.976338	1.547853	72.712448	2001192
BrowserCountry	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	3325142	136700	69523	59	3352	66171	24.324375	1.966256	47.827942	3987713
SocialNetwork	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	0	4189	5251	59	1298	3953	0.000000	0.797753	0.000000	0
SocialAction	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	0	4189	5251	59	1298	3953	0.000000	0.797753	0.000000	0
HTTPError	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003656	4389	0	0	4389	0.999087	912.202324	911.369332	1000000
SendTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003672	61817	0	0	61817	0.999083	64.766521	64.707119	1035866
DNSTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003713	135613	0	0	135613	0.999073	29.523077	29.495697	1026953
ConnectTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003724	333520	0	0	333520	0.999070	12.004450	11.993284	1145637
ResponseStartTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003774	1246254	0	0	1246254	0.999057	3.212647	3.209619	2288673
ResponseEndTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003770	937965	0	0	937965	0.999058	4.268571	4.264551	1573269
FetchTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003754	550441	0	0	550441	0.999062	7.273721	7.266901	1273464
SocialSourceNetworkID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003657	5488	0	0	5488	0.999087	729.529337	728.862974	1000056
SocialSourcePage	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	1024	5860	6922	59	1963	4959	0.174744	0.846576	0.147934	1024
ParamPrice	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	8000000	8004599	5912	0	0	5912	0.999425	1353.957882	1353.179973	1000000
ParamOrderID	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	0	4189	5251	59	1298	3953	0.000000	0.797753	0.000000	0
ParamCurrency	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	3000000	5074	6136	59	1475	4661	591.249507	0.826923	488.917862	3000000
ParamCurrencyID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003656	4389	0	0	4389	0.999087	912.202324	911.369332	1000000
OpenstatServiceName	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	58030	18472	17512	59	2921	14591	3.141511	1.054820	3.313728	58030
