column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
Params	string	delta-byte-array	DELTA_BYTE_ARRAY	DATA_PAGE_V2/DELTA_BYTE_ARRAY:57	1000000	0	81277	3681	0	0	3681	0.000000	22.080141	0.000000	0
IPNetworkID	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	748985	621246	57	199279	421967	5.340561	1.205617	6.438673	6865544
TraficSourceID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	289242	181036	57	2686	178350	13.829250	1.597704	22.095053	1728158
SearchEngineID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	167647	76753	57	3786	72967	23.859657	2.184240	52.115227	1006573
SearchPhrase	string	delta-byte-array	DELTA_BYTE_ARRAY	DATA_PAGE_V2/DELTA_BYTE_ARRAY:57	1000000	3528017	2963660	826190	0	0	826190	1.190426	3.587141	4.270225	3528108
AdvEngineID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	34810	22890	57	1642	21248	114.909509	1.520751	174.748799	1004631
IsArtifical	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	80978	82038	57	1482	80556	49.396132	0.987079	48.757893	1000000
WindowClientWidth	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	696054	471930	57	86488	385442	5.746681	1.474909	8.475833	3825106
WindowClientHeight	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	752746	585749	57	124123	461626	5.313877	1.285100	6.828864	3055745
ClientTimeZone	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	165014	85376	57	4694	80682	24.240367	1.932791	46.851574	2989177
ClientEventTime	timestamp_millis	plain	PLAIN	DATA_PAGE_V2/PLAIN:57	1000000	8000000	8004553	2476348	0	0	2476348	0.999431	3.232402	3.230564	19000000
SilverlightVersion1	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	156409	83269	57	2326	80943	25.573976	1.878358	48.037085	1000017
SilverlightVersion2	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	89059	56314	57	1482	54832	44.914046	1.581472	71.030294	1000000
SilverlightVersion3	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:57, DICTIONARY_PAGE/PLAIN:57	1000000	4000000	231159	123674	57	6350	117324	17.304107	1.869099	32.343096	2728282
