column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
FlashMinor	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	215145	153571	60	2820	150751	18.592112	1.400948	26.046584	1318244
FlashMinor2	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	3354477	7358040	536637	0	0	536637	0.455893	13.711391	6.250924	3354477
NetMajor	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	36940	32248	60	1596	30652	108.283703	1.145497	124.038700	1000000
NetMinor	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	33515	29193	60	1360	27833	119.349545	1.148049	137.019148	1000000
UserAgentMajor	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	276469	215121	60	7777	207344	14.468168	1.285179	18.594187	1885645
UserAgentMinor	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	3767530	7771086	467137	0	0	467137	0.484814	16.635561	8.065150	3777059
CookieEnable	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	6342	6586	60	1072	5514	630.715863	0.962952	607.348922	1000000
JavascriptEnable	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	6657	6884	60	1116	5768	600.871263	0.967025	581.057525	1000000
IsMobile	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	30145	28365	60	1140	27225	132.691989	1.062753	141.018861	1000000
MobilePhone	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	34669	29963	60	2524	27439	115.376850	1.157060	133.497981	1001922
