column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
SilverlightVersion3	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003833	304920	0	0	304920	0.999043	13.130765	13.118195	2728282
SilverlightVersion4	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003839	204256	0	0	204256	0.999041	19.602063	19.583268	1000000
PageCharset	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:91	1000000	13587860	13657897	700008	0	0	700008	0.994872	19.511058	19.411007	13587860
CodeVersion	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003837	205219	0	0	205219	0.999042	19.510070	19.491373	3997297
IsLink	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003835	256540	0	0	256540	0.999042	15.607059	15.592110	1000000
IsDownload	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003837	206716	0	0	206716	0.999042	19.368781	19.350220	1000000
IsNotBounce	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	235434	0	0	235434	0.999041	17.006214	16.989900	1000000
FUniqID	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	8000000	8004873	1151573	0	0	1151573	0.999391	6.951251	6.947019	18077896
OriginalURL	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:142	1000000	27797671	28793040	7049233	0	0	7049233	0.965430	4.084564	3.943361	27797732
HID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003900	3688228	0	0	3688228	0.999026	1.085589	1.084532	8956330
IsOldCounter	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003839	204218	0	0	204218	0.999041	19.605711	19.586912	1000000
IsEvent	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003839	204218	0	0	204218	0.999041	19.605711	19.586912	1000000
